device_id,device_type,manufacturer,installation_date,max_temp,min_temp
DEV_00693,multi,SensorCorp,2023-11-01,88.98718992035302,6.532366910049774
DEV_00694,humidity,SensorCorp,2023-09-25,72.0708862266355,-2.6880859799206647
DEV_00695,multi,SensorCorp,2022-02-24,70.16997443588701,-2.9260662683853216
DEV_00696,pressure,IoTech,2022-01-12,98.11273085376385,-3.950419416641468
DEV_00697,humidity,IoTech,2023-10-19,94.65779907819788,9.507465542928419
DEV_00698,humidity,DataSense,2023-02-04,94.27549513417094,-6.597691653814371
DEV_00699,pressure,SensorCorp,2023-10-10,96.53272826505932,7.964761279064703
DEV_00700,humidity,IoTech,2023-05-30,91.00102818316313,5.53606664279776
DEV_00701,multi,IoTech,2023-10-18,73.13212389244245,-8.470400890013739
DEV_00702,temperature,SensorCorp,2023-06-26,81.97300564221169,9.734582030016973
DEV_00703,multi,DataSense,2022-08-25,91.69448459393888,-4.572680729219789
DEV_00704,temperature,SensorCorp,2022-10-06,78.41003382374562,-8.028341459551754
DEV_00705,temperature,DataSense,2022-12-14,90.62219092408714,6.586284682515188
DEV_00706,multi,IoTech,2023-09-19,70.73495344802957,4.133510673553998
DEV_00707,multi,DataSense,2022-04-14,79.18412022638779,2.3443761175580153
DEV_00708,multi,IoTech,2023-09-22,86.47391008831518,-6.880382726021336
DEV_00709,multi,SensorCorp,2023-06-01,88.96269488518726,-0.43007767488076176
DEV_00710,pressure,SensorCorp,2022-09-05,87.31121993385733,5.611120537744277
DEV_00711,humidity,SensorCorp,2022-12-30,90.93268828220289,-3.9275212371231945
DEV_00712,temperature,DataSense,2022-11-17,70.18266244719517,-3.7662034296991713
DEV_00713,multi,IoTech,2023-09-25,73.02823599932564,-9.937181879037558
DEV_00714,multi,SensorCorp,2022-10-13,96.06832756837434,-6.515131967092409
DEV_00715,multi,SensorCorp,2022-05-29,90.45245932270484,7.508112502436685
DEV_00716,pressure,IoTech,2022-03-25,73.38794928058034,-1.165070167245858
DEV_00717,multi,SensorCorp,2023-02-10,95.26223312195738,9.684689984688678
DEV_00718,multi,IoTech,2023-04-01,77.26693653473701,-2.0858407285241487
DEV_00719,multi,IoTech,2022-06-10,84.34779652585671,4.303729095604824
DEV_00720,humidity,IoTech,2023-04-05,74.35589538653981,-4.361619141905417
DEV_00721,pressure,IoTech,2023-07-04,91.3033016926512,-2.72380717718133
DEV_00722,multi,IoTech,2023-05-15,90.00563263042804,-6.185480248182107
DEV_00723,temperature,DataSense,2023-05-24,76.33337413498408,-3.0587526300121004
DEV_00724,temperature,SensorCorp,2023-10-16,95.90202300571005,0.9447504084128617
DEV_00725,temperature,DataSense,2023-04-26,82.03918072659137,9.83545761958499
DEV_00726,pressure,SensorCorp,2023-10-25,78.77545273212226,3.284034261435714
DEV_00727,pressure,DataSense,2022-04-24,74.56988768393606,-6.015080911833719
DEV_00728,temperature,IoTech,2023-08-01,77.98504037546613,-9.100771168168977
DEV_00729,multi,SensorCorp,2022-12-27,70.66080763671451,-7.472870373709788
DEV_00730,pressure,SensorCorp,2022-12-07,87.49772477368347,1.251104025460947
DEV_00731,temperature,DataSense,2023-03-25,95.26692239031844,5.303206576335327
DEV_00732,temperature,DataSense,2022-06-29,86.46941348324926,8.808384146014937
DEV_00733,multi,SensorCorp,2023-12-03,76.57821885771627,-9.683536560063583
DEV_00734,humidity,DataSense,2023-02-11,71.01007534641619,0.45520283123739524
DEV_00735,pressure,DataSense,2023-10-28,76.43884219776409,-0.5826528755364642
DEV_00736,multi,DataSense,2022-07-15,82.48364284213277,3.1211004395140804
DEV_00737,temperature,IoTech,2023-04-11,92.7883428609939,1.1915770893068398
DEV_00738,temperature,IoTech,2022-11-07,75.63528557613323,3.7407830116496115
DEV_00739,multi,DataSense,2022-09-19,91.59374360064058,3.1616516949838065
DEV_00740,pressure,DataSense,2023-02-23,96.00800405055651,-7.659765502841076
DEV_00741,humidity,IoTech,2023-02-10,83.61840544325071,5.994358272374392
DEV_00742,humidity,IoTech,2022-05-23,94.6429597492778,-7.535348485673503
DEV_00743,temperature,SensorCorp,2022-12-08,86.63972044105287,3.9706125041827427
DEV_00744,pressure,SensorCorp,2022-11-12,89.11272511242714,-1.677092647187866
DEV_00745,humidity,IoTech,2022-04-11,85.78835381014608,0.27701469153195823
DEV_00746,pressure,DataSense,2022-09-01,83.89518150254025,8.065960287514212
DEV_00747,pressure,DataSense,2023-05-05,77.03960325327549,7.797674529469731
DEV_00748,temperature,DataSense,2022-01-12,79.09582178383138,6.357126113100591
DEV_00749,humidity,DataSense,2022-08-27,78.69910356830827,0.20296760912646583
DEV_00750,multi,SensorCorp,2023-07-15,86.89866792861444,4.724796202676663
DEV_00751,temperature,IoTech,2022-02-11,73.59861079071669,0.25794111037618705
DEV_00752,humidity,DataSense,2023-11-09,97.50375072107005,7.39212164949555
DEV_00753,humidity,SensorCorp,2023-08-17,91.61965435849339,-1.944483335342003
DEV_00754,humidity,DataSense,2023-03-05,82.0433689273958,9.404706888297536
DEV_00755,humidity,IoTech,2022-06-07,74.75872433579134,8.646455164577553
DEV_00756,humidity,SensorCorp,2022-08-04,96.45976509164907,4.832052389035709
DEV_00757,pressure,IoTech,2023-11-01,94.71334270303495,-4.41168231647856
DEV_00758,temperature,IoTech,2023-04-07,91.65164658151538,-7.366928224134832
DEV_00759,pressure,SensorCorp,2022-05-14,78.14641142233727,7.09406900186395
DEV_00760,multi,SensorCorp,2022-03-08,82.07339912301006,-6.693954277240774
DEV_00761,humidity,SensorCorp,2022-01-07,73.0824475735727,7.085215779946715
DEV_00762,temperature,SensorCorp,2023-06-10,75.67118574182595,-0.18469986575279052
DEV_00763,humidity,SensorCorp,2022-03-14,93.49049911950199,-1.868864323837915
DEV_00764,temperature,SensorCorp,2023-02-03,91.45116156552052,8.063815576688583
DEV_00765,pressure,SensorCorp,2023-02-09,87.80457288927803,2.0770196508055587
DEV_00766,temperature,DataSense,2023-11-06,96.87180177778518,1.532280142594356
DEV_00767,multi,IoTech,2023-08-01,87.49799553439136,1.1753188924879527
DEV_00768,multi,SensorCorp,2022-05-10,84.00903999890832,-2.576609679609372
DEV_00769,temperature,DataSense,2023-04-11,80.21112238917289,5.7128620705825455
DEV_00770,temperature,DataSense,2022-07-25,98.21345517208518,-4.94403111968454
DEV_00771,temperature,DataSense,2022-09-23,72.4814638457306,8.777899200825502
DEV_00772,temperature,IoTech,2023-06-21,97.92662116182424,7.879704100939215
DEV_00773,multi,SensorCorp,2022-09-10,94.80143979793056,-3.2503934865020367
DEV_00774,humidity,DataSense,2022-10-16,73.89789773607104,4.589275396633274
DEV_00775,temperature,IoTech,2022-06-13,86.9495307302576,1.4644638889918298
DEV_00776,temperature,IoTech,2022-04-05,95.9964394524726,-3.247013960015308
DEV_00777,multi,IoTech,2022-04-20,87.1542749082146,9.770432959908934
DEV_00778,multi,DataSense,2022-12-02,97.21599464681867,-9.495253083034715
DEV_00779,pressure,SensorCorp,2022-08-26,98.28951450448128,-4.9470793875742665
DEV_00780,temperature,DataSense,2023-01-16,82.67153566552918,0.4014812222230084
DEV_00781,pressure,DataSense,2023-03-12,81.31940984218971,0.4390600695712781
DEV_00782,multi,SensorCorp,2023-04-28,98.0896346190747,1.7786614989112834
DEV_00783,multi,SensorCorp,2022-01-25,90.25420183449005,5.033523440458385
DEV_00784,humidity,SensorCorp,2023-10-15,73.48068044044508,2.4695566103859274
DEV_00785,temperature,IoTech,2022-04-27,71.26875247668043,2.0056292105607394
DEV_00786,pressure,SensorCorp,2023-04-27,86.93887152991789,-8.929710741739134
DEV_00787,multi,DataSense,2023-01-27,97.90512896315273,-2.4693942442140333
DEV_00788,multi,SensorCorp,2023-06-21,95.32746107217454,-5.35888520597688
DEV_00789,pressure,DataSense,2022-03-20,90.27543239393009,-4.692597767960491
DEV_00790,humidity,IoTech,2023-08-03,74.17347546673263,1.086749486806898
DEV_00791,multi,DataSense,2022-06-22,77.62694151246086,-6.009893701407831
DEV_00792,temperature,DataSense,2022-01-12,96.26533679657848,-4.121017979662049
DEV_00793,multi,SensorCorp,2022-05-08,75.48421709970701,-5.258305829653198
DEV_00794,temperature,SensorCorp,2023-08-31,78.35318224751303,8.970058864363896
DEV_00795,pressure,DataSense,2022-04-02,73.88801953586326,8.893314643421903
DEV_00796,temperature,SensorCorp,2023-10-15,90.28324694243233,2.198831171921034
DEV_00797,pressure,IoTech,2023-06-27,98.31946916089629,8.490449374637997
DEV_00798,temperature,IoTech,2023-06-16,78.06904094786158,5.716252909367462
DEV_00799,pressure,SensorCorp,2023-10-20,84.26219823550221,1.7989576560361762
DEV_00800,temperature,IoTech,2023-03-23,89.03019219133613,-9.871295770064085
DEV_00801,humidity,SensorCorp,2023-01-25,99.98398744646892,5.450325721588081
DEV_00802,temperature,DataSense,2023-11-03,73.14424194992716,4.049766831769377
DEV_00803,temperature,DataSense,2022-02-12,84.95712398517128,2.30507306564828
DEV_00804,humidity,IoTech,2022-09-11,81.553603597075,5.208486233649435
DEV_00805,multi,SensorCorp,2022-05-10,95.97460495667065,0.2584432954953151
DEV_00806,multi,SensorCorp,2022-03-01,84.27903193034967,4.081665426426781
DEV_00807,temperature,IoTech,2023-10-25,73.32932573755444,8.703441734529868
DEV_00808,humidity,DataSense,2023-04-12,89.0327243585975,-2.483899683078274
DEV_00809,temperature,IoTech,2022-10-14,93.1234185479164,4.162436698012508
DEV_00810,pressure,DataSense,2023-06-01,70.08643754996844,-0.48624363978082563
DEV_00811,pressure,SensorCorp,2023-04-12,95.76870056261889,3.487993036279631
DEV_00812,temperature,DataSense,2022-12-11,75.58069000016997,5.257866711087281
DEV_00813,multi,IoTech,2023-10-04,86.56208093960134,-9.09094999128408
DEV_00814,multi,SensorCorp,2023-01-17,82.47392502062351,2.932008878973239
DEV_00815,temperature,IoTech,2023-11-21,91.58961449831591,-5.465176311861109
DEV_00816,temperature,IoTech,2022-09-10,81.13484844357225,3.400650756151336
DEV_00817,pressure,DataSense,2022-02-25,96.09289530045132,-0.6333962813237299
DEV_00818,multi,IoTech,2023-04-08,91.9148908287637,5.4710548372977446
DEV_00819,temperature,DataSense,2023-04-02,89.43139513188764,-7.531983695888071
DEV_00820,pressure,SensorCorp,2022-03-24,93.88721786688563,2.526447033123901
DEV_00821,multi,DataSense,2022-04-09,92.62069104785147,-4.430585421448954
DEV_00822,humidity,SensorCorp,2022-05-29,71.0781602476466,7.059639906611828
DEV_00823,pressure,DataSense,2022-11-25,81.84203061534484,8.567670112726148
DEV_00824,multi,IoTech,2022-06-05,97.92421891949469,9.927965873581108
DEV_00825,multi,DataSense,2022-07-09,73.77172806976678,5.920148048545666
DEV_00826,pressure,DataSense,2023-05-09,92.11289651296154,5.074681408560091
DEV_00827,humidity,SensorCorp,2022-09-20,99.2377543400599,-5.689984822648979
DEV_00828,pressure,IoTech,2022-03-21,71.56595887134915,-3.279858820197825
DEV_00829,multi,DataSense,2023-02-04,90.46581641879831,-0.6863491647544091
DEV_00830,temperature,IoTech,2023-09-01,84.04462423903091,5.467620955644994
DEV_00831,temperature,DataSense,2022-09-17,87.37525766124166,8.299317301559373
DEV_00832,pressure,DataSense,2023-09-07,72.56024009452975,-6.217217999540308
DEV_00833,multi,IoTech,2023-07-06,71.29020855600818,8.447349693402057
DEV_00834,temperature,DataSense,2022-04-11,90.00599981652765,3.91249304708116
DEV_00835,multi,IoTech,2022-12-25,94.69928289462153,2.215414613700773
DEV_00836,pressure,DataSense,2023-01-15,93.46046004798902,-6.00317457436121
DEV_00837,temperature,SensorCorp,2022-08-09,86.31417183598712,-8.88949934381699
DEV_00838,multi,IoTech,2023-02-24,72.99600463408535,1.3692979701587973
DEV_00839,temperature,DataSense,2022-05-04,90.64133331508042,3.0303136665778485
DEV_00840,pressure,DataSense,2023-02-26,77.25666650662438,-5.784371012906235
DEV_00841,multi,SensorCorp,2022-08-19,97.3320610830215,1.1291241165091286
DEV_00842,temperature,IoTech,2023-11-21,95.14796078637114,7.129868055251471
DEV_00843,pressure,DataSense,2022-03-04,91.28148901262173,6.701318909100401
DEV_00844,temperature,SensorCorp,2023-04-30,98.46537867493392,8.547103611725944
DEV_00845,temperature,DataSense,2023-09-20,70.9426546453382,-2.6822838088623913
DEV_00846,humidity,IoTech,2023-12-04,92.08601275182286,-3.639008548981626
DEV_00847,humidity,DataSense,2023-07-28,79.90728338009217,4.988520119616172
DEV_00848,pressure,DataSense,2023-04-28,97.18197657059096,-1.3777518980599002
DEV_00849,humidity,DataSense,2023-06-03,78.00025589985933,-8.249026719444387
DEV_00850,pressure,DataSense,2022-06-04,91.74569497945052,-4.343977386590005
DEV_00851,humidity,SensorCorp,2022-04-02,96.32941058952343,-1.6283542893702183
DEV_00852,temperature,SensorCorp,2023-06-10,71.24970455148048,-4.14967149047496
DEV_00853,pressure,IoTech,2023-03-31,81.92942738776108,-3.355888581053568
DEV_00854,pressure,SensorCorp,2023-08-21,92.86927096065816,-4.124481876512185
DEV_00855,temperature,SensorCorp,2023-10-07,83.64756668522762,-9.170016656338412
DEV_00856,pressure,IoTech,2023-05-25,78.01757889380787,2.7418940164888497
DEV_00857,pressure,SensorCorp,2022-07-02,76.5941604646957,1.945848407069386
DEV_00858,humidity,SensorCorp,2023-01-21,73.94554800749134,3.067669969573611
DEV_00859,pressure,IoTech,2023-07-28,95.71388679568847,-6.15380207932745
DEV_00860,multi,IoTech,2023-02-09,87.26066209754669,-4.086909167750294
DEV_00861,temperature,IoTech,2022-09-03,72.29154834974368,2.3923185388984454
DEV_00862,humidity,DataSense,2023-08-14,81.47740970711907,1.9925513691984271
DEV_00863,humidity,DataSense,2023-10-23,81.0320095241533,0.12660618708535587
DEV_00864,multi,IoTech,2023-10-12,75.4521757212839,-2.9917349997960514
DEV_00865,temperature,IoTech,2023-04-16,83.06522876416572,8.258620095493796
DEV_00866,temperature,IoTech,2023-02-27,79.96298096179409,-3.2045951540231243
DEV_00867,humidity,DataSense,2022-03-06,80.25411116476548,-0.8876168712549681
DEV_00868,pressure,DataSense,2022-01-13,92.17079673363875,3.562276619084175
DEV_00869,humidity,SensorCorp,2022-08-01,76.69790156515589,0.8604286173352822
DEV_00870,temperature,SensorCorp,2022-08-30,89.25579876566066,-3.0622804727122883
DEV_00871,multi,IoTech,2023-05-08,87.11948871642804,-1.2871041908698029
DEV_00872,humidity,DataSense,2022-08-01,87.04277537013601,5.889616357070121
DEV_00873,temperature,DataSense,2023-11-24,89.89022038425328,-4.437416890267752
DEV_00874,humidity,DataSense,2022-12-04,86.45146108586962,-7.154895204463692
DEV_00875,pressure,IoTech,2022-06-22,96.37765344539153,-3.736735963404458
DEV_00876,humidity,SensorCorp,2023-11-03,90.2674027585078,6.990684309758027
DEV_00877,humidity,IoTech,2022-06-13,86.40889754114164,-8.220205702873066
DEV_00878,temperature,SensorCorp,2023-04-10,94.89289360862935,9.833921467449038
DEV_00879,temperature,SensorCorp,2023-05-12,88.18439694800439,0.8200579785532511
DEV_00880,temperature,IoTech,2023-12-01,78.73432743355536,9.696914879341879
DEV_00881,humidity,SensorCorp,2023-01-30,76.21284754529714,8.779928441719552
DEV_00882,pressure,SensorCorp,2023-12-04,74.56983356988036,-0.9437257157816639
DEV_00883,multi,DataSense,2022-11-04,96.98365637638305,-6.030178507893018
DEV_00884,multi,SensorCorp,2022-07-02,91.30406295394198,-6.702304468697231
DEV_00885,temperature,IoTech,2023-09-21,98.12135314492963,-5.20021272260085
DEV_00886,temperature,IoTech,2023-05-25,88.09875417144829,4.202652811290745
DEV_00887,humidity,SensorCorp,2023-12-09,84.20202644484738,-4.541000105370243
DEV_00888,multi,DataSense,2023-06-30,71.79149466912668,-3.171494607914034
DEV_00889,temperature,DataSense,2023-07-18,90.14926844638089,-1.0244239201077043
DEV_00890,pressure,SensorCorp,2023-09-16,87.46626279304694,8.264653608429128
DEV_00891,pressure,SensorCorp,2023-08-17,99.70626680762865,-6.212131642303078
DEV_00892,temperature,IoTech,2022-08-15,77.1747633334673,-9.899468947803937
DEV_00893,temperature,SensorCorp,2023-03-12,85.92212065860508,-8.798071792436597
DEV_00894,multi,DataSense,2023-02-26,89.52872005354217,8.095326833602357
DEV_00895,multi,SensorCorp,2023-07-08,89.33773524227031,2.950329296867263
DEV_00896,humidity,IoTech,2022-01-21,86.83880628845208,-4.539187613443865
DEV_00897,multi,IoTech,2023-07-08,93.30784030981677,-6.456149979776178
DEV_00898,pressure,IoTech,2023-02-01,76.1494362858045,-4.114665267257713
DEV_00899,pressure,IoTech,2023-09-17,91.76881600823248,-7.704061454974398
DEV_00900,temperature,IoTech,2022-04-15,88.59203714299268,8.83065820568882
DEV_00901,multi,SensorCorp,2022-07-11,96.8822533538372,5.684123487305337
DEV_00902,humidity,SensorCorp,2022-01-17,95.41583317100745,-0.7521764617491851
DEV_00903,pressure,SensorCorp,2022-04-30,79.4544111739766,7.299252102304038
DEV_00904,pressure,SensorCorp,2023-01-28,78.2871197492546,-5.010835914135354
DEV_00905,humidity,IoTech,2023-03-01,99.44959971557344,4.3424113694438695
DEV_00906,humidity,DataSense,2022-05-09,85.81795542745769,7.122649980274868
DEV_00907,pressure,SensorCorp,2022-05-10,97.1926289174331,-2.864625767534548
DEV_00908,pressure,DataSense,2023-07-26,74.91643071341447,5.149288909014354
DEV_00909,humidity,SensorCorp,2023-07-14,89.28456744400523,-4.098553014713813
DEV_00910,pressure,SensorCorp,2022-01-29,94.29580562081759,-4.022857294819384
DEV_00911,temperature,DataSense,2022-04-07,98.4218574875934,-7.858856428916279
DEV_00912,temperature,IoTech,2022-01-10,80.12020423051071,-1.198839069812026
DEV_00913,humidity,SensorCorp,2022-08-30,91.74943509772157,4.594238129948444
DEV_00914,multi,SensorCorp,2022-08-20,86.16439027118858,8.804416111425699
DEV_00915,humidity,SensorCorp,2022-10-11,71.81886778199404,2.075939838581922
DEV_00916,humidity,DataSense,2023-12-16,90.6999921192683,7.262710754714782
DEV_00917,multi,IoTech,2023-12-27,90.7028967471353,6.449892985804542
DEV_00918,multi,DataSense,2022-07-19,97.91820414539612,-6.533138940494383
DEV_00919,multi,DataSense,2022-03-20,84.91937338506918,-0.28365142174737024
DEV_00920,temperature,IoTech,2022-06-22,76.90752762131544,-7.6615292894921705
DEV_00921,pressure,DataSense,2023-04-12,71.33691470346038,3.6430632312326985
DEV_00922,temperature,IoTech,2023-08-04,82.46926560057717,8.99799336492152
DEV_00923,pressure,SensorCorp,2023-02-20,79.05750100232505,-7.25821083842487
DEV_00924,temperature,IoTech,2023-03-25,92.83264918071626,4.677662616050826
DEV_00925,pressure,SensorCorp,2022-03-28,80.6280329452314,2.644763017357219
DEV_00926,temperature,DataSense,2022-04-11,98.47213588944533,1.6721007401619943
DEV_00927,multi,DataSense,2022-01-08,98.86930608963353,-2.1975953062332154
DEV_00928,humidity,SensorCorp,2022-07-19,88.62725770653124,-2.897367044923749
DEV_00929,temperature,DataSense,2023-05-20,97.85980861044649,-9.095016219622243
DEV_00930,pressure,IoTech,2022-03-28,92.82563033543487,-5.641825834959731
DEV_00931,multi,SensorCorp,2022-02-12,86.40578922925378,-9.696462354263462
DEV_00932,temperature,DataSense,2023-01-20,75.40923806268334,1.6283421116404106
DEV_00933,temperature,SensorCorp,2023-09-13,83.7579383054152,-7.882935282441823
DEV_00934,multi,IoTech,2023-03-11,86.82623390087852,7.460387880594322
DEV_00935,temperature,IoTech,2023-02-12,95.9188474220503,0.4628604139433037
DEV_00936,humidity,DataSense,2023-04-28,84.44000129606995,3.993798181174169
DEV_00937,temperature,IoTech,2023-10-26,96.9302401803387,-1.7828581631900704
DEV_00938,humidity,SensorCorp,2022-01-17,90.23046937070407,1.2115961800209725
DEV_00939,humidity,IoTech,2023-10-07,74.10997189161014,8.853183539332608
DEV_00940,multi,SensorCorp,2022-05-28,99.8494410797528,-8.345319207526584
DEV_00941,temperature,SensorCorp,2022-10-04,85.81697982261738,-4.921244561526077
DEV_00942,multi,IoTech,2022-08-20,81.75574889227236,5.599766538210886
DEV_00943,temperature,DataSense,2023-01-01,89.7734129340858,-8.025255862346683
DEV_00944,temperature,IoTech,2022-08-16,73.26679941943117,-8.486777921917783
DEV_00945,pressure,SensorCorp,2023-10-13,89.09615940260063,-2.7691720249192286
DEV_00946,temperature,SensorCorp,2023-03-12,84.94708001497818,-8.156640830551353
DEV_00947,multi,IoTech,2023-02-03,82.2002220999575,1.7015688441240613
DEV_00948,humidity,DataSense,2022-07-30,98.59060063536697,-5.474494983668004
DEV_00949,temperature,DataSense,2023-01-26,85.6761915019616,7.913959263987447
DEV_00950,pressure,SensorCorp,2023-05-14,76.57352438409815,5.670001616905134
DEV_00951,multi,SensorCorp,2023-06-24,83.76890438131896,3.9941041219895226
DEV_00952,temperature,DataSense,2023-07-17,97.58162213718018,2.3388805476900387
DEV_00953,multi,IoTech,2023-05-06,75.28286413991783,7.269314606829266
DEV_00954,pressure,SensorCorp,2023-03-18,76.4187111606471,-5.538758769144863
DEV_00955,pressure,SensorCorp,2022-09-18,70.39088703271251,7.462176855284554
DEV_00956,multi,DataSense,2022-12-16,70.42570148187302,5.789845968481046
DEV_00957,temperature,IoTech,2022-12-18,94.88174880875538,4.963216527753712
DEV_00958,humidity,DataSense,2023-06-04,91.96367820528867,1.2251135614984818
DEV_00959,pressure,IoTech,2022-11-16,80.65123169355874,-5.075116780587998
DEV_00960,temperature,IoTech,2022-05-18,90.94933471682718,-1.5290416801620736
DEV_00961,temperature,IoTech,2023-07-04,81.85617778929911,5.8714130907760325
DEV_00962,humidity,SensorCorp,2023-09-15,98.58690387993482,-9.36443031285351
DEV_00963,pressure,DataSense,2023-01-03,99.01158044278105,5.641015385275166
DEV_00964,pressure,DataSense,2022-08-08,81.7838132742803,-5.19858519024867
DEV_00965,temperature,IoTech,2022-12-03,95.62665719022604,-7.113815985567939
DEV_00966,temperature,SensorCorp,2022-08-11,93.19267125092398,-7.685973636393957
DEV_00967,humidity,SensorCorp,2023-10-10,79.29999811515368,-9.454999760983698
DEV_00968,humidity,DataSense,2022-12-26,76.96119486703319,0.4717297044290589
DEV_00969,pressure,SensorCorp,2022-11-25,83.74703951178502,-5.63480254612541
DEV_00970,multi,SensorCorp,2023-04-08,93.4404652184322,9.788635315592632
DEV_00971,pressure,IoTech,2023-07-15,98.80503354186236,1.488735117444115
DEV_00972,temperature,SensorCorp,2023-01-17,92.90737206599718,-7.242294612879792
DEV_00973,pressure,IoTech,2023-08-13,95.6562095505511,3.775250816227306
DEV_00974,multi,DataSense,2023-09-09,88.0919291851155,7.954871330194507
DEV_00975,humidity,SensorCorp,2022-06-18,95.06223492526378,4.903589907392288
DEV_00976,multi,DataSense,2022-08-05,93.53262574010253,-8.471202779211048
DEV_00977,multi,DataSense,2023-01-13,81.3095662577884,7.91768362385319
DEV_00978,multi,SensorCorp,2022-04-29,86.55970906362163,5.878587717199295
DEV_00979,humidity,SensorCorp,2022-07-09,94.14259365969085,-6.833921997887713
DEV_00980,multi,DataSense,2023-01-05,71.38170202569869,-8.964282225343663
DEV_00981,multi,SensorCorp,2022-05-29,94.2423784706749,1.1462115062861695
DEV_00982,multi,IoTech,2023-11-07,75.33664372147071,-6.879283773200462
DEV_00983,temperature,IoTech,2023-10-14,85.44050851364317,6.691819051905441
DEV_00984,multi,SensorCorp,2023-05-03,94.24826318667813,-2.8333068665665255
DEV_00985,humidity,DataSense,2023-01-09,77.61463234470085,8.25784889473151
DEV_00986,multi,SensorCorp,2023-11-24,77.3742231791846,1.3137634428201146
DEV_00987,multi,SensorCorp,2022-06-09,82.08293195386756,-6.346552315206637
DEV_00988,humidity,DataSense,2022-12-17,96.83928392732903,-7.208022652803998
DEV_00989,multi,DataSense,2022-10-15,70.01328344311624,1.529448751155078
DEV_00990,humidity,IoTech,2022-10-15,97.04149289925805,5.237672237248878
DEV_00991,multi,DataSense,2022-08-14,74.61421073924824,5.630112954843643
DEV_00992,humidity,IoTech,2023-06-07,99.70259128202446,-4.484851911174374
DEV_00993,multi,DataSense,2023-06-06,98.64540979115404,-5.91506482175665
DEV_00994,multi,SensorCorp,2022-09-30,84.8402556877385,-9.664873910152352
DEV_00995,temperature,IoTech,2023-02-06,85.38160743437885,3.5839830240233876
DEV_00996,temperature,IoTech,2022-07-02,84.44648020827563,-8.46863483132922
DEV_00997,multi,IoTech,2023-10-27,89.06330936978569,-1.5847759646814836
DEV_00998,multi,SensorCorp,2023-05-03,72.72165106704793,2.033643280365922
DEV_00999,pressure,SensorCorp,2022-05-04,70.978538450247,8.74217889839354
